order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
40258429,94,65,courier,0,4,16,0,7,4,4,94__16,2.0794415,49.0,28.0,131.0,25.106787010346142,105.89321298965386,105.89321298965386
40180302,456,44,courier,0,5,8,1,6,6,6,456__8,1.9459101,36.0,36.0,135.0,29.34335706112072,105.65664293887929,105.65664293887929
40337130,606,98,courier,0,4,11,0,8,6,5,606__11,2.1972246,64.0,40.0,128.0,22.50422640642196,105.49577359357804,105.49577359357804
40380566,388,127,courier,0,0,13,0,5,5,5,388__13,1.7917595,25.0,25.0,138.0,33.05207740340556,104.94792259659444,104.94792259659444
40255620,94,65,courier,0,4,14,0,6,6,5,94__14,1.9459101,36.0,30.0,127.0,22.57496405511968,104.42503594488032,104.42503594488032
38958563,25,20,courier,0,6,13,1,12,7,7,25__13,2.5649493,144.0,84.0,169.0,64.57946362290174,104.42053637709826,104.42053637709826
40331255,627,233,courier,0,2,12,0,5,3,3,627__12,1.7917595,25.0,15.0,127.0,23.167397817213217,103.83260218278679,103.83260218278679
40336758,606,98,courier,0,4,11,0,7,7,7,606__11,2.0794415,49.0,49.0,126.0,22.407600402058947,103.59239959794105,103.59239959794105
40255432,94,65,courier,0,4,14,0,13,10,10,94__14,2.6390574,169.0,130.0,129.0,25.416912462984374,103.58308753701563,103.58308753701563
40334711,574,123,courier,0,4,6,0,8,6,6,574__6,2.1972246,64.0,48.0,136.0,32.43088914179732,103.56911085820268,103.56911085820268
39281075,3,4,courier,0,5,19,1,3,3,3,3__19,1.3862944,9.0,9.0,127.0,23.564498386648374,103.43550161335162,103.43550161335162
38655154,447,49,courier,0,2,16,0,9,5,5,447__16,2.3025851,81.0,45.0,145.0,41.598024945569776,103.40197505443022,103.40197505443022
40353696,406,16,courier,0,5,13,1,6,5,5,406__13,1.9459101,36.0,30.0,132.0,28.65281631402193,103.34718368597807,103.34718368597807
40334739,574,123,courier,0,4,6,0,9,7,6,574__6,2.3025851,81.0,54.0,134.0,31.387671060955054,102.61232893904494,102.61232893904494
40248228,292,102,courier,0,4,9,0,8,6,4,292__9,2.1972246,64.0,32.0,124.0,21.430946143993488,102.56905385600652,102.56905385600652
39281083,3,4,courier,0,5,19,1,7,5,5,3__19,2.0794415,49.0,35.0,124.0,22.280494850362363,101.71950514963764,101.71950514963764
40321718,252,1,courier,0,2,3,0,6,6,5,252__3,1.9459101,36.0,30.0,127.0,25.685296414705217,101.31470358529478,101.31470358529478
40355718,406,16,courier,0,5,14,1,9,9,8,406__14,2.3025851,81.0,72.0,130.0,29.670016823813864,100.32998317618613,100.32998317618613
38009367,548,206,courier,0,3,15,0,8,5,5,548__15,2.1972246,64.0,40.0,146.0,45.73104084558657,100.26895915441344,100.26895915441344
40248189,292,102,courier,0,4,8,0,3,3,3,292__8,1.3862944,9.0,9.0,125.0,24.78338828371244,100.21661171628756,100.21661171628756
40099984,327,33,pickup,0,5,7,1,13,7,4,327__7,2.6390574,169.0,52.0,130.0,29.908512928113527,100.09148707188648,100.09148707188648
40331917,98,1,pickup,0,2,13,0,13,8,8,98__13,2.6390574,169.0,104.0,133.0,33.08831239353167,99.91168760646832,99.91168760646832
40302319,87,54,courier,0,0,15,0,13,8,6,87__15,2.6390574,169.0,78.0,130.0,30.240110074317112,99.75988992568288,99.75988992568288
38699154,348,80,courier,0,6,9,1,14,6,6,348__9,2.7080503,196.0,84.0,128.0,28.607331004313036,99.39266899568696,99.39266899568696
40224949,388,127,courier,0,2,9,0,42,8,8,388__9,3.7612002,1764.0,336.0,50.0,149.0,99.0,-99.0
40148855,591,1,pickup,0,2,11,0,7,7,7,591__11,2.0794415,49.0,49.0,119.0,20.20950949323435,98.79049050676565,98.79049050676565
40331893,307,7,courier,0,2,13,0,4,3,3,307__13,1.609438,16.0,12.0,116.0,17.32194903566742,98.67805096433258,98.67805096433258
40250276,591,1,pickup,0,4,11,0,6,5,5,591__11,1.9459101,36.0,30.0,120.0,21.34054658784272,98.65945341215728,98.65945341215728
40336556,606,98,courier,0,4,11,0,6,5,5,606__11,1.9459101,36.0,30.0,125.0,26.749318971931793,98.25068102806821,98.25068102806821
38703346,348,80,courier,0,6,13,1,13,7,7,348__13,2.6390574,169.0,91.0,128.0,29.84882892031186,98.15117107968814,98.15117107968814
40308033,284,27,pickup,0,1,7,0,28,10,6,284__7,3.3672957,784.0,168.0,148.0,49.85605830587562,98.14394169412438,98.14394169412438
40248121,292,102,courier,0,4,8,0,8,6,6,292__8,2.1972246,64.0,48.0,125.0,26.888758943122127,98.11124105687787,98.11124105687787
40187199,47,1,courier,0,5,14,1,8,7,6,47__14,2.1972246,64.0,48.0,133.0,35.07635992697328,97.92364007302672,97.92364007302672
40405862,557,23,pickup,0,2,12,0,5,4,4,557__12,1.7917595,25.0,20.0,121.0,23.080796624294674,97.91920337570532,97.91920337570532
40339230,312,98,courier,0,4,11,0,5,4,4,312__11,1.7917595,25.0,20.0,123.0,25.105555985664036,97.89444401433596,97.89444401433596
40375273,557,23,courier,0,0,8,0,10,7,7,557__8,2.3978953,100.0,70.0,134.0,36.30329259404657,97.69670740595343,97.69670740595343
40357849,406,16,courier,0,5,16,1,4,4,4,406__16,1.609438,16.0,16.0,128.0,30.341119901554137,97.65888009844586,97.65888009844586
40390031,606,98,courier,0,1,11,0,5,4,4,606__11,1.7917595,25.0,20.0,124.0,26.381885719005147,97.61811428099486,97.61811428099486
38980230,25,20,courier,0,1,18,0,1,1,1,25__18,0.6931472,1.0,1.0,141.0,43.41511692068929,97.58488307931071,97.58488307931071
40307036,373,1,courier,0,1,5,0,8,6,6,373__5,2.1972246,64.0,48.0,136.0,38.7199691610193,97.28003083898071,97.28003083898071
40248105,292,102,courier,0,4,8,0,8,5,5,292__8,2.1972246,64.0,40.0,117.0,19.940322401515044,97.05967759848495,97.05967759848495
40257536,94,65,courier,0,4,15,0,15,5,5,94__15,2.7725887,225.0,75.0,131.0,34.193985435754215,96.80601456424579,96.80601456424579
40370906,406,16,courier,0,6,16,1,7,7,6,406__16,2.0794415,49.0,42.0,123.0,26.25054180926296,96.74945819073704,96.74945819073704
40331803,674,12,courier,0,2,13,0,7,5,5,674__13,2.0794415,49.0,35.0,128.0,31.316681992533223,96.68331800746678,96.68331800746678
40387377,292,102,courier,0,1,8,0,11,8,6,292__8,2.4849067,121.0,66.0,118.0,21.55602685608616,96.44397314391384,96.44397314391384
40370909,406,16,courier,0,6,16,1,12,10,8,406__16,2.5649493,144.0,96.0,126.0,29.69642558875514,96.30357441124485,96.30357441124485
40337830,304,75,courier,0,4,10,0,13,6,6,304__10,2.6390574,169.0,78.0,124.0,27.850318590341217,96.14968140965878,96.14968140965878
40335374,292,102,courier,0,4,6,0,12,7,6,292__6,2.5649493,144.0,72.0,121.0,24.938312118154748,96.06168788184524,96.06168788184524
40351769,406,16,courier,0,5,11,1,9,5,4,406__11,2.3025851,81.0,36.0,124.0,28.01017696804561,95.98982303195439,95.98982303195439
40332060,674,12,courier,0,2,13,0,10,7,6,674__13,2.3978953,100.0,60.0,134.0,38.06677479174282,95.93322520825717,95.93322520825717
40240892,87,54,courier,0,3,15,0,3,3,3,87__15,1.3862944,9.0,9.0,122.0,26.21186133272108,95.78813866727891,95.78813866727891
40339402,312,98,courier,0,4,12,0,3,3,3,312__12,1.3862944,9.0,9.0,118.0,22.294465758377285,95.70553424162271,95.70553424162271
40368198,406,16,courier,0,6,14,1,6,6,4,406__14,1.9459101,36.0,24.0,124.0,28.400556116451515,95.59944388354849,95.59944388354849
40335025,292,102,courier,0,4,6,0,9,6,6,292__6,2.3025851,81.0,54.0,116.0,20.43961538953522,95.56038461046478,95.56038461046478
40355324,406,16,courier,0,5,14,1,15,7,7,406__14,2.7725887,225.0,105.0,124.0,28.725807298358184,95.27419270164182,95.27419270164182
40337407,277,7,courier,0,4,10,0,14,6,5,277__10,2.7080503,196.0,70.0,114.0,18.8530296434482,95.1469703565518,95.1469703565518
40216148,69,53,courier,0,1,10,0,9,5,5,69__10,2.3025851,81.0,45.0,140.0,44.989356821749695,95.0106431782503,95.0106431782503
38703216,348,80,courier,0,6,13,1,8,6,5,348__13,2.1972246,64.0,40.0,121.0,26.30832887726196,94.69167112273804,94.69167112273804
40332074,307,7,courier,0,2,13,0,6,6,6,307__13,1.9459101,36.0,36.0,112.0,17.654286657969532,94.34571334203046,94.34571334203046
40339413,312,98,courier,0,4,12,0,6,6,6,312__12,1.9459101,36.0,36.0,119.0,25.16965742062832,93.83034257937169,93.83034257937169
40366141,406,16,courier,0,6,12,1,9,5,5,406__12,2.3025851,81.0,45.0,121.0,27.193258490544903,93.8067415094551,93.8067415094551
40100641,327,33,pickup,0,5,7,1,7,6,6,327__7,2.0794415,49.0,42.0,129.0,35.31548788190055,93.68451211809945,93.68451211809945
40399712,406,16,courier,0,2,6,0,5,5,5,406__6,1.7917595,25.0,25.0,125.0,31.43532905964305,93.56467094035695,93.56467094035695
40358811,406,16,courier,0,5,17,1,6,5,4,406__17,1.9459101,36.0,24.0,115.0,21.47877964649981,93.52122035350018,93.52122035350018
38943644,25,20,courier,0,5,12,1,13,5,5,25__12,2.6390574,169.0,65.0,151.0,57.50430484773155,93.49569515226845,93.49569515226845
40268226,77,9,courier,0,5,11,1,9,5,5,77__11,2.3025851,81.0,45.0,109.0,15.680534033025788,93.3194659669742,93.3194659669742
40339234,312,98,courier,0,4,11,0,7,6,6,312__11,2.0794415,49.0,42.0,121.0,27.68060692823448,93.31939307176552,93.31939307176552
38678320,348,80,courier,0,4,15,0,10,6,6,348__15,2.3978953,100.0,60.0,120.0,27.000518026789713,92.9994819732103,92.9994819732103
40339081,312,98,courier,0,4,11,0,4,4,4,312__11,1.609438,16.0,16.0,116.0,23.374448773478147,92.62555122652185,92.62555122652185
40314089,47,1,courier,0,1,13,0,10,10,10,47__13,2.3978953,100.0,100.0,126.0,33.4219593485879,92.5780406514121,92.5780406514121
40332117,98,1,pickup,0,2,13,0,20,11,8,98__13,3.0445225,400.0,160.0,120.0,27.619024079356084,92.38097592064392,92.38097592064392
38943057,25,20,courier,0,5,12,1,9,5,5,25__12,2.3025851,81.0,45.0,150.0,57.749876618826946,92.25012338117305,92.25012338117305
40337342,103,32,courier,0,4,10,0,4,4,3,103__10,1.609438,16.0,12.0,110.0,17.83622396639436,92.16377603360564,92.16377603360564
38973844,25,20,courier,0,1,9,0,9,8,6,25__9,2.3025851,81.0,54.0,146.0,53.88010740468449,92.11989259531552,92.11989259531552
40257776,94,65,courier,0,4,15,0,10,7,7,94__15,2.3978953,100.0,70.0,114.0,21.93928649647638,92.06071350352362,92.06071350352362
38653605,348,80,courier,0,2,15,0,4,4,4,348__15,1.609438,16.0,16.0,116.0,24.231836648671884,91.76816335132811,91.76816335132811
40397006,422,48,pickup,0,1,16,0,15,9,9,422__16,2.7725887,225.0,135.0,113.0,21.2873479125949,91.7126520874051,91.7126520874051
40387267,292,102,courier,0,1,7,0,11,10,8,292__7,2.4849067,121.0,88.0,118.0,26.30794103568955,91.69205896431045,91.69205896431045
40391891,94,65,courier,0,1,12,0,7,5,5,94__12,2.0794415,49.0,35.0,118.0,26.416278965594724,91.58372103440527,91.58372103440527
40358812,406,16,courier,0,5,17,1,7,5,5,406__17,2.0794415,49.0,35.0,113.0,21.468168842999066,91.53183115700094,91.53183115700094
40338050,304,75,courier,0,4,10,0,15,7,6,304__10,2.7725887,225.0,90.0,110.0,18.746210686753674,91.25378931324633,91.25378931324633
40392602,591,1,courier,0,1,13,0,10,9,8,591__13,2.3978953,100.0,80.0,115.0,23.763289649312238,91.23671035068776,91.23671035068776
38962066,25,20,courier,0,6,16,1,9,5,5,25__16,2.3025851,81.0,45.0,157.0,65.98869742914854,91.01130257085146,91.01130257085146
40355365,406,16,courier,0,5,14,1,4,4,4,406__14,1.609438,16.0,16.0,120.0,29.030755852286475,90.96924414771352,90.96924414771352
40306323,47,1,courier,0,1,4,0,6,5,5,47__4,1.9459101,36.0,30.0,126.0,35.183431584689004,90.816568415311,90.816568415311
40337728,304,75,courier,0,4,10,0,9,9,9,304__10,2.3025851,81.0,81.0,107.0,16.334439138332783,90.66556086166722,90.66556086166722
40334924,292,102,courier,0,4,6,0,4,3,3,292__6,1.609438,16.0,12.0,111.0,20.64225470773492,90.35774529226508,90.35774529226508
40358993,406,16,courier,0,5,17,1,6,3,3,406__17,1.9459101,36.0,18.0,116.0,25.652808416794322,90.34719158320567,90.34719158320567
40355148,406,16,courier,0,5,14,1,6,6,5,406__14,1.9459101,36.0,30.0,118.0,27.697332544460394,90.3026674555396,90.3026674555396
40334931,292,102,courier,0,4,6,0,11,7,5,292__6,2.4849067,121.0,55.0,110.0,19.750918763841014,90.24908123615899,90.24908123615899
38653331,348,80,courier,0,2,15,0,14,11,7,348__15,2.7080503,196.0,98.0,113.0,22.787507471590605,90.2124925284094,90.2124925284094
40187360,47,1,courier,0,5,14,1,9,7,4,47__14,2.3025851,81.0,36.0,124.0,33.93071595381047,90.06928404618952,90.06928404618952
40314067,47,1,courier,0,1,13,0,3,3,3,47__13,1.3862944,9.0,9.0,121.0,31.130153406151802,89.8698465938482,89.8698465938482
40336199,606,98,courier,0,4,11,0,5,5,5,606__11,1.7917595,25.0,25.0,112.0,22.33015644368978,89.66984355631021,89.66984355631021
40301588,87,54,pickup,0,0,15,0,4,3,3,87__15,1.609438,16.0,12.0,118.0,28.517542970509908,89.48245702949009,89.48245702949009
40337402,103,32,courier,0,4,10,0,8,7,7,103__10,2.1972246,64.0,56.0,110.0,20.83345925308149,89.16654074691851,89.16654074691851
40332102,307,7,courier,0,2,13,0,15,7,7,307__13,2.7725887,225.0,105.0,111.0,22.025297905597288,88.97470209440272,88.97470209440272
40335045,292,102,courier,0,4,6,0,13,12,11,292__6,2.6390574,169.0,143.0,113.0,24.117490037659735,88.88250996234027,88.88250996234027
40395273,370,32,courier,0,1,15,0,6,5,5,370__15,1.9459101,36.0,30.0,118.0,29.193252479265,88.806747520735,88.806747520735
40408017,408,1,courier,0,2,14,0,5,5,4,408__14,1.7917595,25.0,20.0,110.0,21.20041282582507,88.79958717417493,88.79958717417493
38674618,348,80,courier,0,4,13,0,6,4,4,348__13,1.9459101,36.0,24.0,112.0,23.206559337356975,88.79344066264302,88.79344066264302
40344597,265,77,courier,0,4,16,0,20,10,10,265__16,3.0445225,400.0,200.0,120.0,31.60688641229188,88.39311358770811,88.39311358770811
